comid	hhbarcode	gender	age
1	2812	2	17
1	2812	1	9
1	2812	2	5
1	2812	2	19
1	2812	1	10
1	2813	2	3
1	2813	2	69
1	2813	1	32
1	2813	1	25
1	2813	2	33
1	2813	2	21
1	2814	2	18
1	2814	2	29
1	2814	1	22
1	2814	2	14
1	2814	2	12
1	2814	1	2
1	2815	1	55
1	2815	2	11
1	2816	2	20
1	2816	1	26
1	2817	2	23
1	2817	1	1
1	2818	2	30
1	2818	2	6
1	2818	1	3
1	2818	1	19
1	2819	1	36
1	2820	1	23
1	2821	1	31
1	2822	1	57
1	2822	1	21
1	2822	2	18
1	2822	1	16
1	2822	1	2
1	2822	1	12
1	2822	1	9
1	2823	2	56
1	2823	1	30
1	2823	1	25
1	2824	1	35
1	2824	1	13
1	2824	1	12
1	2824	2	4
1	2825	1	28
1	2825	2	26
1	2825	1	20
1	2825	2	0
1	2826	2	7
1	2826	1	11
1	2827	2	30
1	2827	2	14
1	2827	1	3
1	2827	1	6
1	2827	1	9
1	2828	1	29
1	2828	2	11
1	2828	2	2
1	2829	1	38
1	2829	2	36
1	2829	2	28
1	2829	1	10
1	2829	2	10
1	2829	2	8
1	2829	2	6
1	2829	2	2
1	2830	2	73
1	2831	1	44
1	2831	2	39
1	2831	1	31
1	2831	2	19
1	2831	2	16
1	2831	2	18
1	2831	2	12
1	2831	1	10
1	2831	1	8
1	2831	1	6
1	2831	1	1
1	2832	2	11
1	2832	2	9
1	2832	2	12
1	2832	2	11
1	2832	2	5
1	2832	1	2
1	2832	1	18
1	2832	1	21
1	2832	1	32
1	2833	2	8
1	2833	2	27
1	2833	1	32
1	2833	2	1
1	2834	1	38
1	2834	2	20
1	2834	1	12
1	2834	1	10
1	2834	1	6
1	2834	1	1
1	2835	1	48
1	2835	1	19
1	2835	1	16
1	2835	1	12
1	2835	2	9
1	2835	1	4
1	2835	1	4
1	2835	1	25
1	2836	1	58
1	2836	2	41
1	2836	1	19
1	2836	2	17
1	2836	2	14
1	2837	2	23
1	2837	1	1
1	2838	1	29
1	2838	1	6
1	2838	2	2
1	2839	1	15
1	2839	1	11
1	2840	2	28
1	2840	1	46
1	2840	2	12
1	2840	2	10
1	2840	2	7
1	2841	1	27
1	2841	2	18
1	2841	2	3
1	2841	2	1
1	2842	2	29
1	2843	1	7
1	2843	2	4
1	2843	2	24
1	2843	2	16
1	2844	1	48
1	2844	1	19
1	2844	1	16
1	2844	1	12
1	2844	2	9
1	2844	1	4
1	2844	1	4
1	2844	1	25
1	2845	1	37
1	2845	1	20
1	2845	1	18
1	2845	1	13
1	2845	2	10
1	2845	1	8
1	2845	2	4
1	2845	1	2
1	2846	1	25
1	2846	2	20
1	2847	1	15
1	2847	1	10
1	2847	2	10
1	2847	2	5
1	2847	2	20
1	2847	2	18
1	2848	1	33
1	2848	2	5
1	2848	1	2
1	2848	2	0
1	2849	1	50
1	2849	1	40
1	2849	1	24
1	2849	2	40
1	2849	2	19
1	2850	1	56
1	2850	2	53
1	2850	2	16
1	2850	2	14
1	2851	1	56
1	2851	1	19
1	2851	1	17
1	2851	1	14
1	2851	1	11
1	2851	1	8
1	2851	1	6
1	2851	1	2
1	2851	2	65
1	2851	1	19
1	2851	1	11
1	2851	2	27
1	2851	1	19
1	2851	2	15
1	2852	1	5
1	2852	2	2
1	2852	2	9
1	2853	2	25
1	2853	1	29
1	2853	1	36
1	2853	1	19
1	2853	2	6
1	2853	2	2
1	2854	2	26
1	2854	1	34
1	2854	2	20
1	2854	1	21
1	2854	1	8
1	2854	2	5
1	2854	1	2
1	2854	1	19
1	2855	1	48
1	2855	1	19
1	2855	1	16
1	2855	1	12
1	2855	2	9
1	2855	1	4
1	2855	1	4
1	2855	1	25
1	2856	2	37
1	2856	1	39
1	2856	2	19
1	2856	2	3
1	2857	2	27
1	2857	1	32
1	2857	2	13
1	2857	1	19
1	2858	1	31
1	2859	2	23
1	2859	1	4
1	2860	1	62
1	2860	2	52
1	2860	1	21
1	2860	2	11
1	2860	1	9
1	2860	1	29
1	2861	2	16
1	2861	1	3
1	2861	2	1
1	2862	1	28
1	2862	2	5
1	2862	2	20
1	2863	2	48
1	2863	2	18
1	2863	2	12
1	2863	2	8
1	2863	1	5
1	2864	1	42
1	2864	2	26
1	2864	1	14
1	2864	2	12
1	2865	1	32
1	2865	2	13
1	2865	2	12
1	2865	2	5
1	2866	2	59
1	2866	2	36
1	2866	2	13
1	2866	2	9
1	2866	1	6
1	2867	2	26
1	2867	2	1
1	2868	1	36
1	2868	1	6
1	2868	2	3
1	2868	1	1
1	2869	1	46
1	2869	2	38
1	2869	2	18
1	2869	2	16
1	2869	2	11
1	2869	1	6
1	2870	2	44
1	2870	2	16
1	2870	2	17
1	2870	2	6
1	2870	2	1
1	2871	1	56
1	2871	1	16
1	2871	2	20
1	2871	2	14
1	2871	2	10
1	2871	1	8
1	2871	2	5
1	2871	1	2
1	2871	1	0
1	2872	2	55
1	2872	1	38
1	2872	2	9
1	2872	1	15
1	2872	2	10
1	2872	2	14
1	2873	1	47
1	2873	2	43
1	2873	2	16
1	2873	2	11
1	2873	2	12
1	2873	1	21
1	2874	2	15
1	2874	1	13
1	2874	1	9
1	2874	1	9
1	2874	2	7
1	2875	1	45
1	2875	2	29
1	2875	2	5
1	2876	1	28
1	2876	1	8
1	2876	2	5
1	2876	1	3
1	2877	2	21
1	2877	2	16
1	2877	1	13
1	2877	1	11
1	2877	2	6
1	2877	1	3
1	2878	1	47
1	2878	2	43
1	2878	2	16
1	2878	2	11
1	2878	2	12
1	2878	1	21
1	2879	1	22
1	2879	1	24
1	2879	1	14
1	2879	2	14
1	2879	2	11
1	2880	1	42
1	2880	2	12
1	2880	2	36
1	2880	2	18
1	2880	2	1
1	2881	1	37
1	2881	2	15
1	2881	2	10
1	2881	1	8
1	2881	1	5
1	2881	2	3
1	2881	2	1
1	2882	2	53
1	2882	1	23
1	2882	1	18
1	2882	2	15
1	2883	1	13
1	2883	1	9
1	2884	2	7
1	2884	1	10
1	2884	1	23
1	2884	2	18
1	2884	1	31
1	2885	2	37
1	2885	2	13
1	2885	2	8
1	2885	2	5
1	2885	2	3
1	2886	2	43
1	2886	2	20
1	2886	2	16
1	2886	1	8
1	2886	1	9
1	2887	1	31
1	2887	2	5
1	2888	1	62
1	2888	2	85
1	2888	2	17
1	2888	1	14
1	2888	2	13
1	2888	2	13
1	2888	1	11
1	2888	1	14
1	2889	2	48
1	2889	2	18
1	2889	2	12
1	2890	1	17
1	2890	1	14
1	2890	1	11
1	2890	2	56
1	2891	2	32
1	2891	1	20
1	2891	2	20
1	2891	2	6
1	2891	2	2
1	2891	2	0
1	2892	2	57
1	2892	1	3
1	2892	2	18
1	2893	1	13
1	2893	1	9
1	2894	2	38
1	2894	2	4
1	2894	1	6
1	2895	1	28
1	2895	2	4
1	2895	2	2
1	2895	2	0
1	2896	2	35
1	2896	2	22
1	2896	1	19
1	2896	1	15
1	2897	2	20
1	2897	1	11
1	2898	1	21
1	2898	2	19
1	2898	2	17
1	2898	2	15
1	2899	1	32
1	2899	2	63
1	2899	1	6
1	2900	1	60
1	2900	1	23
1	2900	2	20
1	2900	2	17
1	2900	1	12
1	2900	1	29
1	2901	1	22
1	2901	1	18
1	2902	2	43
1	2902	2	20
1	2902	2	16
1	2902	1	8
1	2902	1	9
1	2903	1	11
1	2903	2	3
1	2903	1	8
1	2903	1	20
1	2903	2	28
1	2904	1	25
1	2904	1	18
1	2904	1	10
1	2904	2	6
1	2905	1	20
1	2905	1	12
1	2905	1	10
1	2905	2	24
1	2905	1	3
1	2906	2	37
1	2906	1	39
1	2906	2	19
1	2906	2	3
1	2907	1	38
1	2907	1	4
1	2907	2	12
1	2907	2	7
1	2908	1	35
1	2908	1	4
1	2908	2	0
1	2909	2	49
1	2909	2	47
1	2909	2	36
1	2910	1	37
1	2910	1	30
1	2910	1	29
1	2910	1	26
1	2910	1	23
1	2910	2	21
1	2910	2	17
1	2910	2	15
1	2910	2	7
1	2911	2	46
1	2911	2	18
1	2911	1	14
1	2911	2	24
1	2911	2	5
1	2911	2	2
1	2911	2	51
1	2912	2	55
1	2912	1	30
1	2912	2	36
1	2912	2	34
1	2912	2	13
1	2912	1	4
1	2912	1	2
1	2912	2	3
1	2913	2	19
1	2914	2	22
1	2915	2	35
1	2915	1	22
1	2915	1	18
1	2915	2	16
1	2915	2	14
1	2915	1	11
1	2915	2	8
1	2915	2	8
1	2915	1	6
1	2916	2	50
1	2916	1	45
1	2916	2	17
1	2916	1	3
1	2916	1	10
1	2916	1	7
1	2917	2	22
1	2917	2	3
1	2918	2	30
1	2918	2	6
1	2918	1	3
1	2918	1	19
1	2919	1	35
1	2919	2	27
1	2919	1	32
1	2919	2	23
1	2919	1	8
1	2919	2	7
1	2919	1	1
1	2920	1	22
1	2920	1	18
1	2921	2	17
1	2921	2	14
1	2921	2	10
1	2921	2	4
1	2921	2	3
1	2921	1	2
1	2921	1	4
1	2921	2	25
1	2921	2	32
1	2921	1	39
1	2922	1	41
1	2922	2	18
1	2922	1	16
1	2922	2	13
1	2922	1	7
1	2922	1	1
1	2923	1	64
1	2923	2	56
1	2923	2	24
1	2923	2	20
1	2923	1	13
1	2923	2	2
1	2923	2	0
1	2924	2	53
1	2924	1	32
1	2924	1	26
1	2924	2	18
1	2925	2	33
1	2925	1	12
1	2925	1	9
1	2925	1	10
1	2925	2	8
1	2925	2	7
1	2925	1	6
1	2925	2	3
1	2925	2	1
1	2925	2	0
1	2926		41
1	2926		32
1	2926		22
1	2926		2
1	2926		7
1	2926		11
1	2927	1	35
1	2927	2	5
1	2927	1	4
1	2928	1	36
1	2929	1	61
1	2929	1	27
1	2929	2	17
1	2929	1	6
1	2929	1	18
1	2930	1	21
1	2930	2	18
1	2931	1	13
1	2931	2	5
1	2932	2	26
1	2932	1	3
1	2933	1	58
1	2933	2	43
1	2933	2	17
1	2934	2	18
1	2934	2	17
1	2934	2	13
1	2934	2	1
1	2935	2	46
1	2935	2	18
1	2935	1	14
1	2935	2	24
1	2935	2	5
1	2935	2	2
1	2935	2	51
1	2936	2	22
1	2937	1	35
1	2937	2	13
1	2937	1	10
1	2937	1	4
1	2937	2	3
1	2938	2	35
1	2938	2	9
1	2938	2	5
1	2939	1	27
1	2939	2	8
1	2939	2	10
1	2940	1	57
1	2940	2	47
1	2940	1	9
1	2940	2	11
1	2940	2	15
1	2941	1	31
1	2941	1	23
1	2941	1	51
1	2942	1	27
1	2942	1	6
1	2942	1	1
1	2943	1	35
1	2943	2	27
1	2943	1	32
1	2943	2	23
1	2943	1	8
1	2943	2	7
1	2943	1	1
1	2944	1	5
1	2944	2	2
1	2944	2	9
1	2945	1	51
1	2945	2	16
1	2946	1	55
1	2946	1	22
1	2946	2	18
1	2947	2	60
1	2947	2	17
1	2947	2	13
1	2947	1	28
1	2948	1	46
1	2948	2	10
1	2948	1	8
1	2948	1	3
1	2949	1	60
1	2949	2	53
1	2949	2	26
1	2949	1	16
1	2950	1	36
1	2950	2	16
1	2950	2	12
1	2950	2	8
1	2950	1	16
1	2951	1	3
1	2951	1	30
1	2951	2	6
1	2951	2	8
1	2952	1	54
1	2952	2	19
1	2952	2	17
1	2952	2	16
1	2952	2	15
1	2952	2	13
1	2952	2	7
1	2953	1	32
1	2953	1	9
1	2954	1	25
1	2955	1	78
1	2955	1	18
1	2955	1	13
1	2955	2	15
1	2955	2	4
1	2956	2	52
1	2956	1	58
1	2956	1	20
1	2956	2	19
1	2957	1	49
1	2957	1	20
1	2957	BLANK	45
1	2958	2	52
1	2958	1	35
1	2959	1	40
1	2959	1	14
1	2959	2	10
1	2959	1	6
1	2959	1	3
1	2959	2	0
1	2960	2	26
1	2960	2	29
1	2960	1	30
1	2960	1	64
1	2960	2	1
1	2960	1	2
1	2961	1	48
1	2961	1	16
1	2961	2	16
1	2961	1	14
1	2961	1	14
1	2961	2	9
1	2961	2	3
1	2961	2	1
1	2962	1	27
1	2962	1	1
1	2963	1	40
1	2963	1	16
1	2963	1	8
1	2963	1	12
1	2964	1	33
1	2964	1	14
1	2964	1	11
1	2965	1	19
1	2966	2	44
1	2966	2	18
1	2966	1	12
1	2966	1	7
1	2966	2	5
1	2967	1	44
1	2967	2	16
1	2967	1	8
1	2967	1	0
1	2968	2	40
1	2968	1	21
1	2968	2	17
1	2968	1	16
1	2968	2	14
1	2968	1	2
1	2968	2	1
1	2969	1	46
1	2969	2	10
1	2969	1	8
1	2969	1	3
1	2970	2	66
1	2970	1	38
1	2971	2	36
1	2971	1	13
1	2971	2	10
1	2971	2	20
1	2971	1	55
1	2972	2	37
1	2972	2	13
1	2972	2	8
1	2972	2	5
1	2972	2	3
1	2973	1	45
1	2973	1	35
1	2973	2	11
1	2974	1	61
1	2974	1	24
1	2974	1	20
1	2974	2	17
1	2974	2	22
1	2974	2	23
1	2974	1	29
1	2974	1	15
1	2974	2	4
1	2975	1	37
1	2975	2	15
1	2975	2	10
1	2975	1	8
1	2975	1	5
1	2975	2	3
1	2975	2	1
1	2976	1	3
1	2977	1	30
1	2977	1	14
1	2977	2	4
1	2977	1	2
1	2978	1	34
1	2978	2	17
1	2978	1	17
1	2978	1	16
1	2978	2	11
1	2979	2	46
1	2979	1	50
1	2979	2	14
1	2979	2	15
1	2979	2	13
1	2979	1	8
1	2980	1	20
1	2980	1	26
1	2980	2	30
1	2981	1	5
1	2981	2	2
1	2981	2	9
1	2982	2	17
1	2982	1	9
1	2982	2	5
1	2982	2	19
1	2982	1	10
1	2983	1	31
1	2983	1	1
1	2984	1	30
1	2984	2	26
1	2984	2	3
1	2984	2	1
1	2984	1	1
1	2984	1	8
1	2985	1	21
1	2985	2	26
1	2985	2	62
1	2985	2	13
1	2986	1	51
1	2986	2	25
1	2986	2	20
1	2986	2	15
1	2986	1	11
1	2986	2	6
1	2987	1	49
1	2987	1	17
1	2987	1	15
1	2987	2	13
1	2987	1	11
1	2987	1	8
1	2987	1	1
1	2988	2	22
1	2988	2	16
1	2988	2	10
1	2988	1	10
1	2988	2	8
1	2988	1	5
1	2988	1	67
1	2989	1	29
1	2989	1	6
1	2989	2	4
1	2989	2	16
1	2990	1	33
1	2990	2	5
1	2990	1	2
1	2990	2	0
1	2991	1	35
1	2991	1	10
1	2991	1	8
1	2991	1	4
1	2991	2	0
1	2992	2	5
1	2992	1	19
1	2992	2	15
1	2992	1	3
1	2993	1	45
1	2994	1	28
1	2994	1	25
1	2994	2	19
1	2994	2	25
1	2994	2	20
1	2995	2	14
1	2995	2	12
1	2995	2	8
1	2996	1	5
1	2996	2	25
1	2997	2	62
1	2997	2	20
1	2997	1	8
1	2997	1	12
1	2998	1	42
1	2998	1	2
1	2999	1	17
1	2999	2	5
1	2999	2	15
1	2999	2	1
1	3000	2	77
1	3000	1	23
1	3001	2	35
1	3001	1	26
1	3001	2	24
1	3002	1	33
1	3002	2	5
1	3002	1	2
1	3002	2	0
1	3003	2	50
1	3003	2	15
1	3003	2	21
1	3003	1	14
1	3003	2	9
1	3004	1	52
1	3004	1	22
1	3004	2	11
1	3004	2	30
1	3005	1	60
1	3005	2	50
1	3005	2	30
1	3005	2	28
1	3005	2	28
1	3005	1	25
1	3005	2	19
1	3005	1	15
1	3005	2	12
1	3005	1	9
1	3005	1	6
1	3005	1	6
1	3005	1	4
1	3006	2	22
1	3007	1	32
1	3007	2	13
1	3007	1	5
1	3007	2	6
1	3007	1	1
1	3008	2	23
1	3008	2	6
1	3008	2	1
1	3009	1	51
1	3009	2	16
1	3010	2	68
1	3010	1	48
1	3010	2	43
1	3010	2	23
1	3010	1	17
1	3010	2	11
1	3010	1	7
1	3010	2	6
1	3011	1	36
1	3011	1	21
1	3011	2	18
1	3011	1	5
1	3011	2	1
1	3012	2	54
1	3012	1	2
1	3012	1	2
1	3012	2	14
1	3013	2	2
1	3013	2	15
1	3013	2	35
1	3013	2	16
1	3013	1	12
1	3014	1	45
1	3015	2	50
1	3015	1	29
1	3015	1	5
1	3015	2	1
1	3015	1	15
1	3016	2	33
1	3016	1	15
1	3016	2	13
1	3016	2	10
1	3016	2	8
1	3016	2	6
1	3016	1	2
1	3017	1	20
1	3017	2	21
1	3018	1	55
1	3018	2	44
1	3018	1	24
1	3018	1	13
1	3018	1	11
1	3018	1	8
1	3018	2	4
1	3018	2	4
1	3019	2	50
1	3019	1	26
1	3019	1	21
1	3019	1	18
1	3020	2	35
1	3020	2	18
1	3020	2	11
1	3020	2	10
1	3021	1	16
1	3021	1	11
1	3021	1	32
1	3021	2	51
1	3021	BLANK	43
1	3022	2	78
1	3022	2	63
1	3022	2	26
1	3022	2	2
1	3022	2	2
1	3022	2	4
1	3022	1	1
1	3023	2	56
1	3023	2	16
1	3023	1	5
1	3023	1	7
1	3024	1	35
1	3024	2	13
1	3024	1	10
1	3024	1	4
1	3024	2	3
1	3025	2	18
1	3025	1	11
1	3025	2	12
1	3025	2	15
1	3025	1	30
1	3025	1	26
1	3025	1	15
1	3025	2	18
1	3025	2	21
1	3026	1	27
1	3026	2	2
1	3027	1	39
1	3027	2	8
1	3027	2	6
1	3027	1	2
1	3028	1	44
1	3028	2	18
1	3028	2	41
1	3028	1	24
1	3028	2	6
1	3028	2	4
1	3029	1	3
1	3030	1	49
1	3030	2	43
1	3030	2	21
1	3030	2	9
1	3030	2	11
1	3031	2	25
1	3032	1	38
1	3032	1	4
1	3032	2	12
1	3032	2	7
1	3033	1	60
1	3033	2	53
1	3033	2	20
1	3033	1	16
1	3033	1	11
1	3033	2	0
1	3034	1	48
1	3034	2	12
1	3034	2	2
1	3035	1	60
1	3035	2	53
1	3035	2	20
1	3035	1	16
1	3035	1	11
1	3035	2	0
1	3036	1	35
1	3036	1	20
1	3036	1	10
1	3036	2	7
1	3036	1	3
1	3036	2	3
1	3036	2	1
1	3037	1	45
1	3037	2	47
1	3037	1	42
1	3037	1	20
1	3037	2	17
1	3037	2	15
1	3037	2	12
1	3037	2	8
1	3037	2	5
1	3037	2	10
1	3037	1	2
1	3037	1	31
1	3037	1	12
1	3037	1	10
1	3037	1	8
1	3037	1	5
1	3037	1	2
1	3037	1	2
1	3038	1	29
1	3038	1	6
1	3038	2	2
1	3039	1	35
1	3039	2	3
1	3039	2	14
1	3040	2	28
1	3041	2	61
1	3041	2	65
1	3041	1	16
1	3042	2	14
1	3042	2	12
1	3042	2	8
1	3043	2	55
1	3043	2	19
1	3043	1	35
1	3044	1	36
1	3044	2	19
1	3044	2	6
1	3044	2	4
1	3044	2	1
1	3045	2	23
1	3045	2	9
1	3046	1	9
1	3046	1	3
1	3046	1	13
1	3046	1	22
1	3046	2	32
1	3047	1	20
1	3047	1	26
1	3047	2	30
1	3048	1	38
1	3048	1	15
1	3048	2	12
1	3048	1	7
1	3048	2	22
1	3048	2	3
1	3049	2	48
1	3049	2	19
1	3049	2	14
1	3049	1	12
1	3049	1	9
1	3049	2	10
1	3050	1	56
1	3050	2	53
1	3050	2	16
1	3050	2	14
1	3051	1	42
1	3051	2	12
1	3051	2	36
1	3051	2	18
1	3051	2	1
1	3052	1	42
1	3052	2	28
1	3052	1	21
1	3052	1	17
1	3052	1	16
1	3052	1	14
1	3052	2	1
1	3053	1	34
1	3053	2	29
1	3053	2	4
1	3053	1	1
1	3054	2	14
1	3054	1	11
1	3054	1	8
1	3054	2	4
1	3054	2	1
1	3054	1	2
1	3055	2	12
1	3055	1	4
1	3055	2	7
1	3055	1	32
1	3055	1	0
1	3056	2	45
1	3056	1	50
1	3056	2	35
1	3056	2	21
1	3057	1	47
1	3057	1	21
1	3057	1	18
1	3057	2	14
1	3057	2	11
1	3058	1	27
1	3059	1	52
1	3059	1	20
1	3060	2	22
1	3060	1	1
1	3061	2	44
1	3061	2	16
1	3061	2	17
1	3061	2	6
1	3061	2	1
1	3062	1	38
1	3062	1	15
1	3062	2	12
1	3062	1	10
1	3062	2	1
1	3063	1	17
1	3063	2	15
1	3063	2	8
1	3064	1	22
1	3064	1	43
1	3064	2	37
1	3064	2	16
1	3064	2	12
1	3065	2	34
1	3065	1	15
1	3066	1	82
1	3066	1	11
1	3066	2	55
1	3067	1	16
1	3067	2	11
1	3067	2	10
1	3067	2	6
1	3068	1	62
1	3068	2	53
1	3068	1	23
1	3068	1	16
1	3068	1	10
1	3068	1	3
1	3069	2	33
1	3069	2	10
1	3069	1	8
1	3069	2	6
1	3069	2	1
1	3069	2	16
1	3070	1	29
1	3070	2	26
1	3070	2	15
1	3070	2	16
1	3070	1	6
1	3071	1	35
1	3071	2	12
1	3071	1	10
1	3071	1	7
1	3071	1	0
1	3072	1	36
1	3072	1	12
1	3072	2	11
1	3072	1	8
1	3072	1	4
1	3073	1	41
1	3073	2	33
1	3073	2	14
1	3073	2	9
1	3073	1	5
1	3074	1	34
1	3074	2	8
1	3074	1	3
1	3075	1	67
1	3076	1	35
1	3076	1	55
1	3076	1	39
1	3076	2	10
1	3076	2	18
1	3076	2	12
1	3077	1	26
1	3077	2	16
1	3077	1	10
1	3078	1	21
1	3079	2	25
1	3080	2	46
1	3080	1	50
1	3080	2	14
1	3080	2	15
1	3080	2	13
1	3080	1	8
1	3081	2	23
1	3081	1	15
1	3081	2	12
1	3081	2	9
1	3082	1	25
1	3082	2	20
1	3083	1	34
1	3083	1	10
1	3083	2	7
1	3083	2	3
1	3084	1	45
1	3084	1	13
1	3084	1	11
1	3084	1	5
1	3085	2	20
1	3086	1	58
1	3087	1	50
1	3087	2	39
1	3088	1	52
1	3088	1	22
1	3089	1	13
1	3089	1	9
1	3090	2	53
1	3090	2	31
1	3090	2	21
1	3090	2	15
1	3090	2	10
1	3090	1	7
1	3091	2	14
1	3091	2	6
1	3091	2	16
1	3091	1	41
1	3092	1	28
1	3092	2	1
1	3092	2	7
1	3093	1	69
1	3093	2	19
1	3093	2	17
1	3093	2	15
1	3094	1	52
1	3094	2	18
1	3094	2	16
1	3094	2	8
1	3095	1	31
1	3095	1	20
1	3095	1	14
1	3095	1	8
1	3096	2	40
1	3096	1	45
1	3096	2	20
1	3096	2	15
1	3096	1	5
1	3096	2	5
1	3097	2	28
1	3097	1	4
1	3097	1	40
1	3098	1	55
1	3098	2	50
1	3098	2	30
1	3098	2	25
1	3098	2	21
1	3098	2	15
1	3099	2	17
1	3099	1	9
1	3099	2	5
1	3099	2	19
1	3099	1	10
1	3100	1	30
1	3100	2	26
1	3100	2	3
1	3100	2	1
1	3100	1	1
1	3100	1	8
1	3101	1	16
1	3101	2	18
1	3101	2	26
1	3101	2	13
1	3101	1	10
1	3101	2	9
1	3102	1	3
1	3103	2	19
1	3103	1	24
1	3103	1	34
1	3103	1	23
1	3104	2	61
1	3104	1	27
1	3104	1	32
1	3104	1	27
1	3104	1	32
1	3105	1	46
1	3105	2	3
1	3105	1	2
1	3105	1	2
1	3106	2	14
1	3106	2	12
1	3106	2	8
1	3107	1	60
1	3107	2	53
1	3107	2	20
1	3107	1	16
1	3107	1	11
1	3107	2	0
1	3108	1	37
1	3108	2	10
1	3108	1	8
1	3108	1	7
1	3108	2	0
1	3109	1	19
1	3109	1	16
1	3110	2	31
1	3110	1	23
1	3110	2	2
1	3111	2	72
1	3112	2	25
1	3113	2	50
1	3113	1	45
1	3113	2	17
1	3113	1	3
1	3113	1	10
1	3113	1	7
1	3114	2	2
1	3115	2	63
1	3115	2	45
1	3115	1	41
1	3115	1	25
1	3116	2	39
1	3116	2	37
1	3116	1	27
1	3116	2	31
1	3116	2	24
1	3116	1	20
1	3116	1	18
1	3116	2	17
1	3116	1	11
1	3116	2	9
1	3116	1	3
1	3116	1	3
1	3116	2	0
1	3117	1	29
1	3117	2	14
1	3117	2	1
1	3118	2	10
1	3118	2	7
1	3118	2	5
1	3119	2	45
1	3119	1	9
1	3120	1	13
1	3120	1	9
1	3121	2	43
1	3121	1	50
1	3121	2	13
1	3121	2	18
1	3121	2	22
1	3121	2	16
1	3121	2	30
1	3122	1	30
1	3122	1	4
1	3122	1	2
1	3123	1	48
1	3123	1	16
1	3123	2	16
1	3123	1	14
1	3123	1	14
1	3123	2	9
1	3123	2	3
1	3123	2	1
1	3124	1	21
1	3124	2	27
1	3124	1	61
1	3124	2	55
1	3125	2	33
1	3125	1	15
1	3125	2	13
1	3125	2	10
1	3125	2	8
1	3125	2	6
1	3125	1	2
1	3126	2	28
1	3126	2	33
1	3126	2	35
1	3126	2	64
1	3126	1	24
1	3127	2	67
1	3127	2	55
1	3127	2	20
1	3128	1	58
1	3128	1	23
1	3128	1	22
1	3128	2	7
1	3129	1	8
1	3129	1	2
1	3129	1	15
1	3129	2	12
1	3129	2	9
1	3129	2	3
1	3130	2	44
1	3130	1	25
1	3130	1	11
1	3131	2	38
1	3131	1	22
1	3131	2	17
1	3131	2	15
1	3131	1	11
1	3131	2	6
1	3131	1	3
1	3132	1	22
1	3132	2	17
1	3132	1	11
1	3133	1	37
1	3133	2	10
1	3133	1	8
1	3133	1	7
1	3133	2	0
1	3134	2	20
1	3134	1	0
1	3134	1	16
1	3134	2	12
1	3134	1	9
1	3134	2	7
1	3134	2	4
1	3135	1	66
1	3135	2	17
1	3136	2	48
1	3137	1	80
1	3138	1	52
1	3138	1	23
1	3138	1	20
1	3138	2	28
1	3138	2	14
1	3138	1	6
1	3138	1	25
1	3139	1	67
1	3139	1	22
1	3139	1	18
1	3139	2	14
1	3139	1	11
1	3140	1	34
1	3140	1	10
1	3140	2	6
1	3140	2	2
1	3141	1	24
1	3141	1	21
1	3141	2	20
1	3141	2	17
1	3141	1	14
1	3141	2	33
1	3141	2	16
1	3141	1	38
1	3142	1	24
1	3142	1	21
1	3143	1	30
1	3143	1	4
1	3143	1	2
1	3144	1	40
1	3144	2	26
1	3144	1	23
1	3144	1	16
1	3144	1	11
1	3144	1	5
1	3144	2	20
1	3145	1	4
1	3145	2	34
1	3145	1	76
1	3145	1	19
1	3145	1	12
1	3145	2	10
1	3145	1	4
1	3145	1	3
1	3145	2	0
1	3146	2	69
1	3146	1	35
1	3146	2	25
1	3146	2	20
1	3146	2	21
1	3146	1	11
1	3146	2	9
1	3146	1	1
1	3147	1	45
1	3147	2	47
1	3147	1	42
1	3147	1	20
1	3147	2	17
1	3147	2	15
1	3147	2	12
1	3147	2	8
1	3147	2	5
1	3147	2	10
1	3147	1	2
1	3147	1	31
1	3147	1	12
1	3147	1	10
1	3147	1	8
1	3147	1	5
1	3147	1	2
1	3147	1	2
1	3148	2	41
1	3148	2	16
1	3148	2	71
1	3148	1	19
1	3149	2	64
1	3149	2	9
1	3149	1	5
1	3150	1	14
1	3150	1	49
1	3151	2	35
1	3151	2	28
1	3151	2	22
1	3151	1	16
1	3151	1	17
1	3151	2	13
1	3151	2	10
1	3151	1	11
1	3151	2	1
1	3152	2	2
1	3153	2	35
1	3154	2	69
1	3154	1	35
1	3154	2	25
1	3154	2	20
1	3154	2	21
1	3154	1	11
1	3154	2	9
1	3154	1	1
1	3155	2	31
1	3155	1	23
1	3155	2	2
1	3156	1	48
1	3156	2	42
1	3156	2	26
1	3156	1	19
1	3156	2	15
1	3156	2	10
1	3157	2	50
1	3157	1	33
1	3157	1	21
1	3157	1	15
1	3157	1	12
1	3157	2	7
1	3157	2	2
1	3157	1	15
1	3157	1	10
1	3157	1	5
1	3157	1	6
1	3158	2	49
1	3158	2	14
1	3159	2	29
1	3159	1	47
1	3159	1	10
1	3159	2	5
1	3159	1	2
1	3160	2	49
1	3160	2	18
1	3160	2	15
1	3160	2	7
1	3160	1	7
1	3161	1	31
1	3161	1	1
1	3162	2	43
1	3162	2	26
1	3162	1	24
1	3162	1	14
1	3162	2	12
1	3162	2	10
1	3162	1	9
1	3163	1	46
1	3163	2	35
1	3163	2	18
1	3164	1	39
1	3164	1	3
1	3165	2	27
1	3165	2	3
1	3166	1	41
